surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,dominant_membership,membership_entropy
2,91,2:91,"And when it is said to them, ""Believe in what Allah has revealed,"" they say, ""We believe [only] in what was revealed to us."" And they disbelieve in what came after it, while it is the truth confirming that which is with them. Say, ""Then why did you kill the prophets of Allah before, if you are [indeed] believers?""",2.4915046e-09,0.994833,6.444036e-08,0.0051601753,2.2402136e-09,5.463358e-06,1.4585755e-08,1.293317e-14,1,0.03239879381686307
2,92,2:92,"And Moses had certainly brought you clear proofs. Then you took the calf [in worship] after that, while you were wrongdoers.",3.754094e-12,7.5469336e-07,6.0159115e-13,0.0002552396,0.9997406,3.3250075e-10,1.6898876e-15,1.9224087e-09,4,0.002381726449059143
2,93,2:93,"And [recall] when We took your covenant and raised over you the mount, [saying], ""Take what We have given you with determination and listen."" They said [instead], ""We hear and disobey."" And their hearts absorbed [the worship of] the calf because of their disbelief. Say, ""How wretched is that which your faith enjoins upon you, if you should be believers.""",7.5842786e-07,0.010433389,3.8085557e-07,0.43810594,0.5514483,6.9560397e-06,7.462741e-06,8.4077145e-09,4,0.7375845009593365
2,94,2:94,"Say, [O Muhammad], ""If the home of the Hereafter with Allah is for you alone and not the [other] people, then wish for death, if you should be truthful.",1.454563e-09,0.0004029892,5.102197e-11,4.907948e-05,2.1114007e-17,1.11206114e-10,0.9995462,2.8772148e-17,6,0.004090735808859293
2,95,2:95,"But they will never wish for it, ever, because of what their hands have put forth. And Allah is Knowing of the wrongdoers.",2.7531952e-11,0.9871477,2.4256642e-06,0.012722445,2.4450675e-09,0.0001262853,1.2042236e-11,9.536031e-15,1,0.06946011420911516
2,96,2:96,"And you will surely find them the most greedy of people for life - [even] more than those who associate others with Allah. One of them wishes that he could be granted life a thousand years, but it would not remove him in the least from the [coming] punishment that he should be granted life. And Allah is Seeing of what they do.",3.270074e-11,0.8939015,1.6566021e-07,0.10609872,5.660494e-11,2.9321185e-08,2.4159604e-12,1.2535708e-11,1,0.3382830949984576
2,97,2:97,"Say, ""Whoever is an enemy to Gabriel - it is [none but] he who has brought the Qur'an down upon your heart, [O Muhammad], by permission of Allah, confirming that which was before it and as guidance and good tidings for the believers.""",4.7774946e-13,3.7282865e-07,2.4346092e-14,3.2167176e-08,2.4460732e-18,1.0681687e-13,1.0,4.9893512e-18,6,6.073761008181623e-06
2,98,2:98,"Whoever is an enemy to Allah and His angels and His messengers and Gabriel and Michael - then indeed, Allah is an enemy to the disbelievers.",1.2174175e-07,0.99869245,4.5816498e-10,0.0013059416,2.3054938e-11,3.4476393e-08,3.7657895e-09,3.5939057e-15,1,0.00998184353903642
2,99,2:99,"And We have certainly revealed to you verses [which are] clear proofs, and no one would deny them except the defiantly disobedient.",5.0694786e-07,0.01675629,6.894306e-05,0.9831678,6.491166e-06,7.5167077e-07,1.0968524e-09,6.959112e-08,3,0.08596315561068182
2,100,2:100,"Is it not [true] that every time they took a covenant a party of them threw it away? But, [in fact], most of them do not believe.",5.1074353e-11,6.176312e-06,0.00022806508,0.9736802,0.025941364,2.9208118e-07,2.2147106e-12,0.00014168232,3,0.12395263706867815
2,101,2:101,"And when a messenger from Allah came to them confirming that which was with them, a party of those who had been given the Scripture threw the Scripture of Allah behind their backs as if they did not know [what it contained].",5.8210547e-09,0.76506126,1.4701176e-06,0.23428841,0.00065007375,1.16181866e-07,2.8352621e-13,2.066516e-08,1,0.5496754192889169
2,102,2:102,"And they followed [instead] what the devils had recited during the reign of Solomon. It was not Solomon who disbelieved, but the devils disbelieved, teaching people magic and that which was revealed to the two angels at Babylon, Harut and Marut. But the two angels do not teach anyone unless they say, ""We are a trial, so do not disbelieve [by practicing magic]."" And [yet] they learn from them that by which they cause separation between a man and his wife. But they do not harm anyone through it except by permission of Allah. And the people learn what harms them and does not benefit them. But the Children of Israel certainly knew that whoever purchased the magic would not have in the Hereafter any share. And wretched is that for which they sold themselves, if they only knew.",4.4356124e-08,0.012390428,8.2167266e-05,0.3082578,0.6792717,1.673937e-08,3.1961619e-12,3.0683495e-07,4,0.6806439587200399
2,103,2:103,"And if they had believed and feared Allah, then the reward from Allah would have been [far] better, if they only knew.",3.7662775e-09,0.33112133,1.9416846e-06,0.66887844,4.5341878e-08,4.229424e-08,1.9138228e-12,1.3139285e-08,3,0.6349973756819184
2,104,2:104,"O you who have believed, say not [to Allah 's Messenger], ""Ra'ina"" but say, ""Unthurna"" and listen. And for the disbelievers is a painful punishment.",3.0773533e-06,0.9947799,1.517258e-07,0.005211153,2.0859124e-08,3.1166705e-06,2.873644e-06,7.281496e-15,1,0.03271924947339066
2,105,2:105,"Neither those who disbelieve from the People of the Scripture nor the polytheists wish that any good should be sent down to you from your Lord. But Allah selects for His mercy whom He wills, and Allah is the possessor of great bounty.",2.0024013e-08,0.5586642,0.00011565273,0.44119525,1.2060517e-06,2.7419053e-05,1.0621005e-09,2.8937866e-13,1,0.6876271012172915
2,106,2:106,We do not abrogate a verse or cause it to be forgotten except that We bring forth [one] better than it or similar to it. Do you not know that Allah is over all things competent?,2.4865754e-10,0.9812196,0.00026730113,0.018515144,6.1020216e-08,1.4467769e-09,7.916701e-13,1.4401237e-11,1,0.09466310222661828
2,107,2:107,Do you not know that to Allah belongs the dominion of the heavens and the earth and [that] you have not besides Allah any protector or any helper?,2.710771e-10,0.82578444,5.2348836e-10,0.17421333,7.2866824e-10,7.146018e-10,1.0080928e-08,2.3860314e-10,1,0.46250652697665173
2,108,2:108,Or do you intend to ask your Messenger as Moses was asked before? And whoever exchanges faith for disbelief has certainly strayed from the soundness of the way.,6.094565e-12,0.1948657,4.5199922e-08,0.8032529,0.0018792148,1.0168412e-07,1.7630232e-11,7.942732e-09,3,0.506471489018231
2,109,2:109,"Many of the People of the Scripture wish they could turn you back to disbelief after you have believed, out of envy from themselves [even] after the truth has become clear to them. So pardon and overlook until Allah delivers His command. Indeed, Allah is over all things competent.",7.336153e-12,0.039250426,1.2345258e-05,0.0023804668,1.6459872e-08,0.958358,7.5521265e-12,6.127636e-15,5,0.18236637928457267
2,110,2:110,"And establish prayer and give zakah, and whatever good you put forward for yourselves - you will find it with Allah. Indeed, Allah of what you do, is Seeing.",9.0196494e-08,0.5584298,3.6912584e-11,0.44153532,3.7753776e-12,1.8534431e-10,3.1084557e-05,1.057645e-09,1,0.6866339572721295
2,111,2:111,"And they say, ""None will enter Paradise except one who is a Jew or a Christian."" That is [merely] their wishful thinking, Say, ""Produce your proof, if you should be truthful.""",0.00018593832,0.8050259,1.589987e-08,0.19477949,1.5818802e-08,1.03728535e-05,3.3666556e-09,2.3434085e-11,1,0.49494887691446726
2,112,2:112,"Yes [on the contrary], whoever submits his face in Islam to Allah while being a doer of good will have his reward with his Lord. And no fear will there be concerning them, nor will they grieve.",5.7839067e-11,0.93509406,6.1408e-11,0.064907834,8.535547e-11,2.4579649e-08,8.959102e-13,8.955215e-11,1,0.24026197433447152
2,113,2:113,"The Jews say ""The Christians have nothing [true] to stand on,"" and the Christians say, ""The Jews have nothing to stand on,"" although they [both] recite the Scripture. Thus the polytheists speak the same as their words. But Allah will judge between them on the Day of Resurrection concerning that over which they used to differ.",2.9170673e-09,0.8744677,1.2109648e-08,0.12553191,2.2360762e-06,2.586371e-09,1.6646203e-09,5.9214353e-09,1,0.3778338515217939
2,114,2:114,"And who are more unjust than those who prevent the name of Allah from being mentioned in His mosques and strive toward their destruction. It is not for them to enter them except in fear. For them in this world is disgrace, and they will have in the Hereafter a great punishment.",1.651541e-08,0.99936694,9.655639e-11,0.00063445553,1.937986e-12,4.3601887e-07,6.4208074e-13,1.0676665e-15,1,0.005310877767026159
2,115,2:115,"And to Allah belongs the east and the west. So wherever you [might] turn, there is the Face of Allah. Indeed, Allah is all-Encompassing and Knowing.",3.2579004e-09,0.07977102,2.6103464e-10,0.92018247,4.815935e-07,2.1006954e-06,1.8348913e-11,4.644218e-05,3,0.278750317213013
2,116,2:116,"They say, ""Allah has taken a son."" Exalted is He! Rather, to Him belongs whatever is in the heavens and the earth. All are devoutly obedient to Him,",6.909367e-12,0.9391694,4.7159297e-06,0.060822405,1.2009453e-08,1.7100996e-09,2.4283073e-10,1.2871169e-12,1,0.22929020043944107
2,117,2:117,"Originator of the heavens and the earth. When He decrees a matter, He only says to it, ""Be,"" and it is.",1.5658397e-06,5.0805953e-05,6.239195e-10,0.9999466,2.6199057e-08,3.3646816e-07,6.711343e-11,6.901088e-07,3,0.0005919560779608424
2,118,2:118,"Those who do not know say, ""Why does Allah not speak to us or there come to us a sign?"" Thus spoke those before them like their words. Their hearts resemble each other. We have shown clearly the signs to a people who are certain [in faith].",1.2334683e-10,0.7843672,2.0434925e-08,0.21563168,1.3899474e-07,2.2819776e-08,1.9873851e-10,1.5409314e-10,1,0.521327070792569
2,119,2:119,"Indeed, We have sent you, [O Muhammad], with the truth as a bringer of good tidings and a warner, and you will not be asked about the companions of Hellfire.",0.0046988954,0.9742375,4.6690257e-08,0.021063004,7.553493e-09,3.3848642e-09,4.5313128e-10,1.0025377e-12,1,0.13192504234753902
2,120,2:120,"And never will the Jews or the Christians approve of you until you follow their religion. Say, ""Indeed, the guidance of Allah is the [only] guidance."" If you were to follow their desires after what has come to you of knowledge, you would have against Allah no protector or helper.",4.740744e-08,0.023945576,1.4344498e-10,0.005463054,1.3103688e-09,3.8653454e-07,0.97058743,4.8084834e-14,6,0.14680759211586258
2,121,2:121,Those to whom We have given the Book recite it with its true recital. They [are the ones who] believe in it. And whoever disbelieves in it - it is they who are the losers.,3.1262218e-05,0.0014311044,1.814265e-07,0.99852103,6.3376274e-07,2.129497e-08,7.46311e-14,1.588989e-05,3,0.01136272422436335
2,122,2:122,"O Children of Israel, remember My favor which I have bestowed upon you and that I preferred you over the worlds.",2.7576927e-12,1.909906e-05,8.678542e-09,0.028364245,0.9716173,5.8439105e-07,8.161067e-11,1.2611512e-08,4,0.12924356504748785
2,123,2:123,"And fear a Day when no soul will suffice for another soul at all, and no compensation will be accepted from it, nor will any intercession benefit it, nor will they be aided.",3.955022e-12,2.3044608e-07,9.417301e-10,0.9999923,3.2902557e-12,6.208487e-13,3.0770303e-10,4.4264557e-06,3,6.580641777087486e-05
2,124,2:124,"And [mention, O Muhammad], when Abraham was tried by his Lord with commands and he fulfilled them. [Allah] said, ""Indeed, I will make you a leader for the people."" [Abraham] said, ""And of my descendants?"" [Allah] said, ""My covenant does not include the wrongdoers.""",9.324712e-11,0.969751,5.2838044e-07,0.016316574,0.013930986,1.5693313e-07,4.2394372e-09,7.9956685e-14,1,0.15648507409500506
2,125,2:125,"And [mention] when We made the House a place of return for the people and [a place of] security. And take, [O believers], from the standing place of Abraham a place of prayer. And We charged Abraham and Ishmael, [saying], ""Purify My House for those who perform Tawaf and those who are staying [there] for worship and those who bow and prostrate [in prayer].""",2.7141406e-05,4.340145e-06,2.8806917e-05,0.9997101,4.030826e-06,3.3604453e-09,1.0152742e-09,0.00022432892,3,0.0028650719454307236
2,126,2:126,"And [mention] when Abraham said, ""My Lord, make this a secure city and provide its people with fruits - whoever of them believes in Allah and the Last Day."" [Allah] said. ""And whoever disbelieves - I will grant him enjoyment for a little; then I will force him to the punishment of the Fire, and wretched is the destination.""",0.06535505,0.66907233,2.3515724e-06,0.2655686,1.0939118e-07,6.057678e-08,7.452022e-12,2.0463534e-10,1,0.7993047644229854
2,127,2:127,"And [mention] when Abraham was raising the foundations of the House and [with him] Ishmael, [saying], ""Our Lord, accept [this] from us. Indeed You are the Hearing, the Knowing.",2.1980525e-06,0.00029123493,6.5704385e-06,0.9951822,0.004513302,1.7637129e-07,1.1801454e-08,3.6353297e-06,3,0.031707852623892856
2,128,2:128,"Our Lord, and make us Muslims [in submission] to You and from our descendants a Muslim nation [in submission] to You. And show us our rites and accept our repentance. Indeed, You are the Accepting of repentance, the Merciful.",7.784018e-11,0.27873427,2.3015805e-06,0.0034602704,1.422723e-09,0.7178044,1.2885646e-07,1.1304505e-14,5,0.6137152139577431
2,129,2:129,"Our Lord, and send among them a messenger from themselves who will recite to them Your verses and teach them the Book and wisdom and purify them. Indeed, You are the Exalted in Might, the Wise.""",4.2405436e-06,0.0024650604,1.1620009e-06,0.9974398,3.1414384e-06,8.68356e-05,9.867267e-07,6.9906907e-09,3,0.018294896698126034
2,130,2:130,"And who would be averse to the religion of Abraham except one who makes a fool of himself. And We had chosen him in this world, and indeed he, in the Hereafter, will be among the righteous.",0.0013499691,0.48060393,9.4309e-08,0.5179784,6.672154e-05,3.0651674e-07,1.381608e-11,1.8948874e-09,3,0.7024494423068963
