surah,verse,verse_id,translation,topic_probability_00,topic_probability_01,dominant_topic,membership_entropy
2,140,2:140,"Or do you say that Abraham and Ishmael and Isaac and Jacob and the Descendants were Jews or Christians? Say, ""Are you more knowing or is Allah?"" And who is more unjust than one who conceals a testimony he has from Allah? And Allah is not unaware of what you do.",0.6515779,0.34842205,0,0.646464384311345
2,141,2:141,"That is a nation which has passed on. It will have [the consequence of] what it earned, and you will have what you have earned. And you will not be asked about what they used to do.",0.5940399,0.40596008,0,0.6753543877191508
2,142,2:142,"The foolish among the people will say, ""What has turned them away from their qiblah, which they used to face?"" Say, ""To Allah belongs the east and the west. He guides whom He wills to a straight path.""",0.7141038,0.28589615,0,0.5984361699561903
2,143,2:143,"And thus we have made you a just community that you will be witnesses over the people and the Messenger will be a witness over you. And We did not make the qiblah which you used to face except that We might make evident who would follow the Messenger from who would turn back on his heels. And indeed, it is difficult except for those whom Allah has guided. And never would Allah have caused you to lose your faith. Indeed Allah is, to the people, Kind and Merciful.",0.65173155,0.34826845,0,0.646368146628704
2,144,2:144,"We have certainly seen the turning of your face, [O Muhammad], toward the heaven, and We will surely turn you to a qiblah with which you will be pleased. So turn your face toward al-Masjid al-Haram. And wherever you [believers] are, turn your faces toward it [in prayer]. Indeed, those who have been given the Scripture well know that it is the truth from their Lord. And Allah is not unaware of what they do.",0.6749313,0.32506868,0,0.6306312348522201
2,145,2:145,"And if you brought to those who were given the Scripture every sign, they would not follow your qiblah. Nor will you be a follower of their qiblah. Nor would they be followers of one another's qiblah. So if you were to follow their desires after what has come to you of knowledge, indeed, you would then be among the wrongdoers.",0.6150557,0.38494435,0,0.6664328132141499
2,146,2:146,"Those to whom We gave the Scripture know him as they know their own sons. But indeed, a party of them conceal the truth while they know [it].",0.67046976,0.32953024,0,0.6338454589058653
2,147,2:147,"The truth is from your Lord, so never be among the doubters.",0.6293966,0.37060335,0,0.6592760305038989
2,148,2:148,"For each [religious following] is a direction toward which it faces. So race to [all that is] good. Wherever you may be, Allah will bring you forth [for judgement] all together. Indeed, Allah is over all things competent.",0.67192924,0.32807082,0,0.6328039581439426
2,149,2:149,"So from wherever you go out [for prayer, O Muhammad] turn your face toward al- Masjid al-Haram, and indeed, it is the truth from your Lord. And Allah is not unaware of what you do.",0.6916631,0.3083369,0,0.6177635251944888
2,150,2:150,"And from wherever you go out [for prayer], turn your face toward al-Masjid al-Haram. And wherever you [believers] may be, turn your faces toward it in order that the people will not have any argument against you, except for those of them who commit wrong; so fear them not but fear Me. And [it is] so I may complete My favor upon you and that you may be guided.",0.64624727,0.35375273,0,0.6497388264183097
2,151,2:151,Just as We have sent among you a messenger from yourselves reciting to you Our verses and purifying you and teaching you the Book and wisdom and teaching you that which you did not know.,0.6528671,0.3471329,0,0.6456537139616998
2,152,2:152,So remember Me; I will remember you. And be grateful to Me and do not deny Me.,0.585333,0.414667,0,0.6785122076149546
2,153,2:153,"O you who have believed, seek help through patience and prayer. Indeed, Allah is with the patient.",0.6818478,0.31815216,0,0.6254687719821844
2,154,2:154,"And do not say about those who are killed in the way of Allah, ""They are dead."" Rather, they are alive, but you perceive [it] not.",0.71792036,0.2820796,0,0.594906736627093
2,155,2:155,"And We will surely test you with something of fear and hunger and a loss of wealth and lives and fruits, but give good tidings to the patient,",0.5901469,0.40985307,0,0.6768050391181116
2,156,2:156,"Who, when disaster strikes them, say, ""Indeed we belong to Allah, and indeed to Him we will return.""",0.7245881,0.27541187,0,0.588567643196527
2,157,2:157,Those are the ones upon whom are blessings from their Lord and mercy. And it is those who are the [rightly] guided.,0.5890539,0.41094607,0,0.6772010342673862
2,158,2:158,"Indeed, as-Safa and al-Marwah are among the symbols of Allah. So whoever makes Hajj to the House or performs 'umrah - there is no blame upon him for walking between them. And whoever volunteers good - then indeed, Allah is appreciative and Knowing.",0.6628063,0.3371938,0,0.6391565280295473
2,159,2:159,"Indeed, those who conceal what We sent down of clear proofs and guidance after We made it clear for the people in the Scripture - those are cursed by Allah and cursed by those who curse,",0.68860674,0.31139323,0,0.620210900592187
2,160,2:160,"Except for those who repent and correct themselves and make evident [what they concealed]. Those - I will accept their repentance, and I am the Accepting of repentance, the Merciful.",0.62599707,0.37400287,0,0.6610517904370965
2,161,2:161,"Indeed, those who disbelieve and die while they are disbelievers - upon them will be the curse of Allah and of the angels and the people, all together,",0.66457397,0.33542603,0,0.637954873486362
2,162,2:162,"Abiding eternally therein. The punishment will not be lightened for them, nor will they be reprieved.",0.6986277,0.30137226,0,0.6120225543383553
2,163,2:163,"And your god is one God. There is no deity [worthy of worship] except Him, the Entirely Merciful, the Especially Merciful.",0.58309454,0.41690543,0,0.6792735006702117
2,164,2:164,"Indeed, in the creation of the heavens and earth, and the alternation of the night and the day, and the [great] ships which sail through the sea with that which benefits people, and what Allah has sent down from the heavens of rain, giving life thereby to the earth after its lifelessness and dispersing therein every [kind of] moving creature, and [His] directing of the winds and the clouds controlled between the heaven and the earth are signs for a people who use reason.",0.684027,0.31597298,0,0.6237966598411943
2,165,2:165,"And [yet], among the people are those who take other than Allah as equals [to Him]. They love them as they [should] love Allah. But those who believe are stronger in love for Allah. And if only they who have wronged would consider [that] when they see the punishment, [they will be certain] that all power belongs to Allah and that Allah is severe in punishment.",0.6647126,0.33528736,0,0.6378600329612744
2,166,2:166,"[And they should consider that] when those who have been followed disassociate themselves from those who followed [them], and they [all] see the punishment, and cut off from them are the ties [of relationship],",0.7478284,0.2521716,0,0.5647083248167561
2,167,2:167,"Those who followed will say, ""If only we had another turn [at worldly life] so we could disassociate ourselves from them as they have disassociated themselves from us."" Thus will Allah show them their deeds as regrets upon them. And they are never to emerge from the Fire.",0.6904092,0.3095908,0,0.6187728721951211
2,168,2:168,"O mankind, eat from whatever is on earth [that is] lawful and good and do not follow the footsteps of Satan. Indeed, he is to you a clear enemy.",0.6302907,0.36970934,0,0.6588007907113411
2,169,2:169,He only orders you to evil and immorality and to say about Allah what you do not know.,0.5764405,0.42355952,0,0.6814149180224047
2,170,2:170,"And when it is said to them, ""Follow what Allah has revealed,"" they say, ""Rather, we will follow that which we found our fathers doing."" Even though their fathers understood nothing, nor were they guided?",0.7081545,0.29184556,0,0.6037958677136223
2,171,2:171,"The example of those who disbelieve is like that of one who shouts at what hears nothing but calls and cries cattle or sheep - deaf, dumb and blind, so they do not understand.",0.680154,0.31984597,0,0.6267533029352763
2,172,2:172,"O you who have believed, eat from the good things which We have provided for you and be grateful to Allah if it is [indeed] Him that you worship.",0.59837705,0.40162295,0,0.6736642320489383
2,173,2:173,"He has only forbidden to you dead animals, blood, the flesh of swine, and that which has been dedicated to other than Allah. But whoever is forced [by necessity], neither desiring [it] nor transgressing [its limit], there is no sin upon him. Indeed, Allah is Forgiving and Merciful.",0.58831453,0.4116855,0,0.6774661255269958
2,174,2:174,"Indeed, they who conceal what Allah has sent down of the Book and exchange it for a small price - those consume not into their bellies except the Fire. And Allah will not speak to them on the Day of Resurrection, nor will He purify them. And they will have a painful punishment.",0.64634955,0.3536505,0,0.6496771726475281
2,175,2:175,Those are the ones who have exchanged guidance for error and forgiveness for punishment. How patient they are in pursuit of the Fire!,0.65751386,0.34248614,0,0.6426707663390648
