surah,verse,verse_id,translation,component_probability_00,component_probability_01,component_probability_02,component_probability_03,component_probability_04,component_probability_05,component_probability_06,component_probability_07,component_probability_08,component_probability_09,component_probability_10,component_probability_11,dominant_membership,membership_entropy
2,76,2:76,"And when they meet those who believe, they say, ""We have believed""; but when they are alone with one another, they say, ""Do you talk to them about what Allah has revealed to you so they can argue with you about it before your Lord?"" Then will you not reason?",2.546957e-13,0.0,0.0013677642,3.900031e-08,2.455888e-05,3.1299774e-07,5.533663e-07,0.9978622,6.494673e-09,0.000743981,3.436808e-22,2.8441086e-08,7,0.01678920534220871
2,77,2:77,But do they not know that Allah knows what they conceal and what they declare?,8.677375e-11,0.0,0.0050281957,2.752424e-07,1.6461145e-06,2.2416498e-09,1.3908589e-08,0.9948938,1.860079e-11,7.329774e-05,3.229056e-26,1.255711e-10,7,0.032430100436473756
2,78,2:78,"And among them are unlettered ones who do not know the Scripture except in wishful thinking, but they are only assuming.",1.2621473e-08,0.0,0.0065464056,2.0069438e-08,1.8542875e-07,3.0204436e-08,1.4119307e-10,0.0069826096,1.720367e-15,0.9864738,4.5159655e-13,1.0223721e-07,9,0.08102475544123046
2,79,2:79,"So woe to those who write the ""scripture"" with their own hands, then say, ""This is from Allah,"" in order to exchange it for a small price. Woe to them for what their hands have written and woe to them for what they earn.",1.240746e-09,0.0,0.00929857,1.499203e-08,9.862935e-08,3.208419e-09,1.4620054e-10,0.9897456,9.389671e-12,0.00095632236,2.9528887e-20,9.080687e-08,7,0.060351534574107246
2,80,2:80,"And they say, ""Never will the Fire touch us, except for a few days."" Say, ""Have you taken a covenant with Allah? For Allah will never break His covenant. Or do you say about Allah that which you do not know?""",3.7116635e-10,0.0,0.87625074,2.0018294e-07,7.184651e-07,1.1979087e-13,2.8112417e-08,0.09135401,1.0506916e-10,0.032394346,2.2272253e-11,8.454062e-08,2,0.4454870190765067
2,81,2:81,"Yes, whoever earns evil and his sin has encompassed him - those are the companions of the Fire; they will abide therein eternally.",1.3687392e-12,0.0,0.01561024,1.690963e-09,1.41607e-07,1.2606804e-07,2.6638127e-09,1.3885761e-05,3.8115343e-15,0.98437625,1.0885267e-12,7.415304e-11,9,0.08059660613469607
2,82,2:82,But they who believe and do righteous deeds - those are the companions of Paradise; they will abide therein eternally.,1.2882573e-11,0.0,0.00013527313,8.5936425e-10,3.5008915e-07,8.658191e-05,6.802644e-10,3.8396712e-07,1.5668805e-12,0.99977875,1.8980595e-13,7.3763906e-13,9,0.002247102672150492
2,83,2:83,"And [recall] when We took the covenant from the Children of Israel, [enjoining upon them], ""Do not worship except Allah; and to parents do good and to relatives, orphans, and the needy. And speak to people good [words] and establish prayer and give zakah."" Then you turned away, except a few of you, and you were refusing.",1.5515358e-11,0.0,0.19065976,1.0316257e-07,4.0566437e-08,4.5907717e-07,6.5562544e-10,0.7723569,1.5427791e-09,0.031029988,5.4203305e-19,0.0059536165,7,0.6537550207773879
2,84,2:84,"And [recall] when We took your covenant, [saying], ""Do not shed each other's blood or evict one another from your homes."" Then you acknowledged [this] while you were witnessing.",1.3672245e-14,0.0,0.79865146,2.7908333e-08,1.3306037e-08,1.4668399e-07,5.1534155e-08,0.0001540601,9.354898e-09,0.20117415,5.506779e-12,2.00795e-05,2,0.503734659572475
2,85,2:85,"Then, you are those [same ones who are] killing one another and evicting a party of your people from their homes, cooperating against them in sin and aggression. And if they come to you as captives, you ransom them, although their eviction was forbidden to you. So do you believe in part of the Scripture and disbelieve in part? Then what is the recompense for those who do that among you except disgrace in worldly life; and on the Day of Resurrection they will be sent back to the severest of punishment. And Allah is not unaware of what you do.",4.446441e-14,0.0,0.004909994,5.6103058e-08,4.1922773e-05,0.00013111072,4.709653e-07,0.9847519,3.9530144e-13,0.010163281,1.0982561e-22,2.3711428e-09,7,0.08947667533511576
2,86,2:86,"Those are the ones who have bought the life of this world [in exchange] for the Hereafter, so the punishment will not be lightened for them, nor will they be aided.",1.3631718e-08,0.0,0.001435221,2.474001e-10,2.661794e-07,9.3371265e-05,6.121329e-07,3.2038883e-05,1.1495724e-13,0.9984372,8.248003e-13,5.907773e-13,9,0.012168116776505616
2,87,2:87,"And We did certainly give Moses the Torah and followed up after him with messengers. And We gave Jesus, the son of Mary, clear proofs and supported him with the Pure Spirit. But is it [not] that every time a messenger came to you, [O Children of Israel], with what your souls did not desire, you were arrogant? And a party [of messengers] you denied and another party you killed.",3.2621874e-11,0.0,0.00046162418,6.3727153e-12,4.157974e-11,3.8534182e-08,2.159474e-12,0.0005171879,4.557687e-15,0.002789648,8.402097e-18,0.99623066,11,0.027630386923949302
2,88,2:88,"And they said, ""Our hearts are wrapped."" But, [in fact], Allah has cursed them for their disbelief, so little is it that they believe.",3.0088746e-08,0.0,0.0022488341,0.0005520557,3.810416e-07,1.4615496e-08,1.080177e-09,0.9959646,4.797673e-14,0.0012319679,7.450432e-19,8.2832756e-08,7,0.030141537892977837
2,89,2:89,"And when there came to them a Book from Allah confirming that which was with them - although before they used to pray for victory against those who disbelieved - but [then] when there came to them that which they recognized, they disbelieved in it; so the curse of Allah will be upon the disbelievers.",7.86808e-05,0.0,5.9325263e-05,5.0798536e-07,3.1271861e-06,1.3067918e-06,1.0072789e-06,0.9972077,4.822281e-13,0.002649228,1.3206469e-23,9.1432835e-09,7,0.019907263850155253
2,90,2:90,How wretched is that for which they sold themselves - that they would disbelieve in what Allah has revealed through [their] outrage that Allah would send down His favor upon whom He wills from among His servants. So they returned having [earned] wrath upon wrath. And for the disbelievers is a humiliating punishment.,1.2478081e-10,0.0,0.0027282923,1.4731982e-08,1.8024483e-07,0.0014411573,8.487155e-07,0.032417465,2.3115435e-11,0.96336484,1.3805733e-14,4.5443765e-05,9,0.17312298777177626
2,91,2:91,"And when it is said to them, ""Believe in what Allah has revealed,"" they say, ""We believe [only] in what was revealed to us."" And they disbelieve in what came after it, while it is the truth confirming that which is with them. Say, ""Then why did you kill the prophets of Allah before, if you are [indeed] believers?""",3.2780174e-11,0.0,0.00066276896,1.5201721e-07,2.0574255e-06,4.0762557e-06,1.0776838e-07,0.9992602,9.680543e-09,6.7358334e-05,1.5735617e-24,4.462613e-09,7,0.0063193188028852435
2,92,2:92,"And Moses had certainly brought you clear proofs. Then you took the calf [in worship] after that, while you were wrongdoers.",9.259347e-19,0.0,0.00015836101,4.5788148e-12,1.3568372e-08,1.225051e-10,2.0842753e-14,2.0854452e-06,8.960352e-16,5.3662784e-06,1.4246358e-15,0.99983215,11,0.0016462411248388462
2,93,2:93,"And [recall] when We took your covenant and raised over you the mount, [saying], ""Take what We have given you with determination and listen."" They said [instead], ""We hear and disobey."" And their hearts absorbed [the worship of] the calf because of their disbelief. Say, ""How wretched is that which your faith enjoins upon you, if you should be believers.""",8.067953e-12,0.0,0.011915213,8.9157915e-08,1.9444778e-07,7.601774e-07,2.4228584e-09,0.02047408,5.169487e-06,0.42254564,4.5169256e-15,0.5450612,11,0.8272567933764963
2,94,2:94,"Say, [O Muhammad], ""If the home of the Hereafter with Allah is for you alone and not the [other] people, then wish for death, if you should be truthful.",1.1332458e-11,0.0,4.932138e-06,1.9965404e-11,2.2336566e-12,1.8616051e-11,5.1122107e-11,0.0004089171,0.99958426,1.9928857e-06,4.4008625e-29,2.9953014e-17,8,0.0036924569886217762
2,95,2:95,"But they will never wish for it, ever, because of what their hands have put forth. And Allah is Knowing of the wrongdoers.",6.896726e-05,0.0,0.001497692,1.1941815e-05,2.9164917e-07,9.920947e-05,1.1181383e-05,0.9980564,6.9144304e-12,0.0002560002,5.408559e-26,5.058732e-09,7,0.015642348718751524
2,96,2:96,"And you will surely find them the most greedy of people for life - [even] more than those who associate others with Allah. One of them wishes that he could be granted life a thousand years, but it would not remove him in the least from the [coming] punishment that he should be granted life. And Allah is Seeing of what they do.",3.2292858e-06,0.0,0.009679686,3.0065795e-08,3.4376993e-07,5.211356e-09,1.5243064e-07,0.97911817,1.2765843e-12,0.01119604,2.7986507e-21,7.84905e-11,7,0.11589775808399719
2,97,2:97,"Say, ""Whoever is an enemy to Gabriel - it is [none but] he who has brought the Qur'an down upon your heart, [O Muhammad], by permission of Allah, confirming that which was before it and as guidance and good tidings for the believers.""",3.7458308e-17,0.0,1.9127757e-08,5.975175e-14,1.7605464e-15,3.7362606e-14,1.0142923e-14,2.952154e-07,1.0,6.006725e-10,7.391424e-30,5.177231e-18,8,4.79164484593389e-06
2,98,2:98,"Whoever is an enemy to Allah and His angels and His messengers and Gabriel and Michael - then indeed, Allah is an enemy to the disbelievers.",2.2979875e-10,0.0,0.00023436226,7.4292655e-10,7.9661995e-06,1.5075646e-08,6.566623e-08,0.9996415,4.8113393e-09,0.0001172752,1.4417846e-25,6.102501e-11,7,0.0034738618804814065
2,99,2:99,"And We have certainly revealed to you verses [which are] clear proofs, and no one would deny them except the defiantly disobedient.",9.984645e-07,0.0,0.033763006,5.9358257e-07,1.0135229e-06,1.0377434e-07,9.082656e-09,0.03708197,6.3507105e-10,0.9291417,3.267438e-14,9.242785e-06,9,0.30500503095698017
2,100,2:100,"Is it not [true] that every time they took a covenant a party of them threw it away? But, [in fact], most of them do not believe.",6.1366634e-08,0.0,0.48233774,5.8783003e-06,3.364605e-07,9.811674e-08,2.0904379e-07,0.0002055231,2.6577894e-12,0.45686683,1.575701e-08,0.06058343,2,0.881256943185734
2,101,2:101,"And when a messenger from Allah came to them confirming that which was with them, a party of those who had been given the Scripture threw the Scripture of Allah behind their backs as if they did not know [what it contained].",3.850428e-12,0.0,0.021267759,2.655305e-06,2.831778e-08,1.4788343e-08,2.2708266e-09,0.95809484,1.3849838e-13,0.019919243,3.5050331e-15,0.00071841956,7,0.20614773464004318
2,102,2:102,"And they followed [instead] what the devils had recited during the reign of Solomon. It was not Solomon who disbelieved, but the devils disbelieved, teaching people magic and that which was revealed to the two angels at Babylon, Harut and Marut. But the two angels do not teach anyone unless they say, ""We are a trial, so do not disbelieve [by practicing magic]."" And [yet] they learn from them that by which they cause separation between a man and his wife. But they do not harm anyone through it except by permission of Allah. And the people learn what harms them and does not benefit them. But the Children of Israel certainly knew that whoever purchased the magic would not have in the Hereafter any share. And wretched is that for which they sold themselves, if they only knew.",2.3028567e-11,0.0,0.06725445,0.00065724505,2.7181167e-07,1.7871853e-09,1.4497664e-08,0.03266162,1.623398e-12,0.020772712,5.824286e-13,0.8786541,11,0.4922539556713903
2,103,2:103,"And if they had believed and feared Allah, then the reward from Allah would have been [far] better, if they only knew.",2.079016e-09,0.0,0.19196318,4.5911568e-07,4.583477e-06,4.391382e-09,1.2597711e-08,0.74931973,1.0699597e-12,0.058712307,3.0170096e-17,6.940289e-08,7,0.699591923368056
2,104,2:104,"O you who have believed, say not [to Allah 's Messenger], ""Ra'ina"" but say, ""Unthurna"" and listen. And for the disbelievers is a painful punishment.",2.1512667e-06,0.0,0.00013165199,1.4273289e-07,3.1386696e-07,1.1641395e-06,1.3803689e-05,0.99756914,2.5783656e-06,0.0022789822,4.5672727e-24,4.063955e-08,7,0.01770891450862425
2,105,2:105,"Neither those who disbelieve from the People of the Scripture nor the polytheists wish that any good should be sent down to you from your Lord. But Allah selects for His mercy whom He wills, and Allah is the possessor of great bounty.",3.3536985e-08,0.0,0.0059693083,3.0289455e-09,5.6897557e-06,9.196923e-06,8.720198e-07,0.8888418,6.629641e-10,0.105171904,2.2304692e-22,2.4141436e-06,7,0.3723904048708074
2,106,2:106,We do not abrogate a verse or cause it to be forgotten except that We bring forth [one] better than it or similar to it. Do you not know that Allah is over all things competent?,1.4630177e-14,0.0,0.005693217,6.2398267e-06,2.7993356e-05,6.334016e-10,1.0475642e-06,0.99371797,3.0258212e-13,0.0005529367,7.8511064e-21,1.3778423e-07,7,0.04021957255876703
2,107,2:107,Do you not know that to Allah belongs the dominion of the heavens and the earth and [that] you have not besides Allah any protector or any helper?,5.324359e-12,0.0,0.0008712631,1.5927475e-10,0.90988886,1.5631144e-11,1.0877028e-08,0.08831498,7.7412327e-10,0.0009247627,1.5511871e-18,1.8842902e-10,4,0.3128493158083443
2,108,2:108,Or do you intend to ask your Messenger as Moses was asked before? And whoever exchanges faith for disbelief has certainly strayed from the soundness of the way.,3.4266197e-09,0.0,0.36959553,1.1708492e-09,1.2105861e-08,1.7702108e-07,5.6706573e-09,0.58344615,1.2475028e-11,0.042833757,4.7312527e-18,0.004121339,7,0.8398185751013285
2,109,2:109,"Many of the People of the Scripture wish they could turn you back to disbelief after you have believed, out of envy from themselves [even] after the truth has become clear to them. So pardon and overlook until Allah delivers His command. Indeed, Allah is over all things competent.",4.023637e-13,0.0,0.00015589515,2.7685988e-07,1.547437e-07,0.9724033,1.2779664e-07,0.027366532,2.6902677e-12,7.128257e-05,1.1658213e-25,1.79081e-08,5,0.12774529327615422
2,110,2:110,"And establish prayer and give zakah, and whatever good you put forward for yourselves - you will find it with Allah. Indeed, Allah of what you do, is Seeing.",2.1096162e-07,0.0,0.16451582,9.875079e-11,3.9088077e-06,4.7941127e-11,1.14784e-08,0.82875085,2.0104948e-05,0.0067065596,5.4788287e-19,4.6311275e-12,7,0.48641236355818374
2,111,2:111,"And they say, ""None will enter Paradise except one who is a Jew or a Christian."" That is [merely] their wishful thinking, Say, ""Produce your proof, if you should be truthful.""",3.015707e-11,0.0,0.0077757696,7.97507e-08,1.6028816e-05,1.4152769e-06,6.765618e-08,0.8655071,1.5673014e-09,0.1266971,1.9547527e-18,2.610548e-08,7,0.4247280609571174
2,112,2:112,"Yes [on the contrary], whoever submits his face in Islam to Allah while being a doer of good will have his reward with his Lord. And no fear will there be concerning them, nor will they grieve.",2.0679766e-14,0.0,0.014011409,8.019419e-10,1.6458618e-08,8.180743e-09,6.388135e-08,0.9793273,4.1241492e-13,0.0066602603,5.9559046e-20,9.817013e-11,7,0.11363663413214188
2,113,2:113,"The Jews say ""The Christians have nothing [true] to stand on,"" and the Christians say, ""The Jews have nothing to stand on,"" although they [both] recite the Scripture. Thus the polytheists speak the same as their words. But Allah will judge between them on the Day of Resurrection concerning that over which they used to differ.",3.4960332e-15,0.0,0.029292658,3.7472056e-08,6.348592e-06,6.46486e-10,2.1330835e-07,0.9672608,1.0323726e-09,0.0034332245,1.1533833e-16,3.454383e-06,7,0.15521704765352734
2,114,2:114,"And who are more unjust than those who prevent the name of Allah from being mentioned in His mosques and strive toward their destruction. It is not for them to enter them except in fear. For them in this world is disgrace, and they will have in the Hereafter a great punishment.",3.6921637e-09,0.0,7.1110386e-05,2.927109e-10,1.847892e-05,1.12130664e-07,2.396908e-08,0.9998551,7.1389503e-13,5.628686e-05,2.670771e-25,5.828134e-12,7,0.0015785460497440948
2,115,2:115,"And to Allah belongs the east and the west. So wherever you [might] turn, there is the Face of Allah. Indeed, Allah is all-Encompassing and Knowing.",1.1503535e-05,0.0,0.04063068,5.4469906e-10,0.8938401,1.6480173e-07,3.5137222e-07,0.046096127,4.38734e-12,0.019420885,1.248542e-09,2.6777937e-07,4,0.44899104251926564
